participant	content
INV:	what's happening in the picture ?
CHI:	the mom is so angry .
INV:	what else is happening in this picture ?
CHI:	he go [^ ev] under the couch [^ eu] .
INV:	the dog ate some of the cake .
INV:	and what's going to happen next ?
CHI:	[^ earg] make footprints [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	<him> [/?] he had the [^ ew:a] blue nose .
INV:	what's happening in the picture ?
CHI:	<him taking> [/?] her [^ ew:she] [^ epronoun] give [^ ev] a donut
INV:	what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] driving [^ eu] .
INV:	her driving, good job .
INV:	the children are taking the donuts from the bag .
INV:	what's going to happen next ?
CHI:	0the [^ emorph] kids <xxx> [/?] want <some more> [/?] some more
INV:	tell me one more thing about the picture .
CHI:	<ask him> [/?] the momma ask [^ ew:tell] [^ ev] [^ elexical] the
INV:	what's happening in the picture ?
CHI:	the mom 0is [^ ev] washing dishes [^ eu] .
INV:	what else is happening in this picture ?
CHI:	him [^ ew:he] [^ epronoun] 0is [^ ev] getting new [^ ?] cookies
INV:	the boy is trying to get the cookies .
INV:	and what's going to happen next ?
CHI:	the water's &um gonna spill on the floor .
INV:	tell me one more thing about the picture .
CHI:	[^ earg] being quiet [^ eu] .
INV:	just tell me anything else about the picture .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] wiping the plate [^ eu] .
INV:	what's happening in the picture ?
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] blowing bubbles [^ eu] .
INV:	what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] spilled the bubbles [^ eu] .
INV:	oh_no, the bubbles spilled .
INV:	and what's going to happen next ?
CHI:	<he spilled> [/?] her [^ ew:she] [^ epronoun] knock [^ ev] all over
INV:	tell me one more thing about the story .
CHI:	<her> [/?] the brother get [^ ev] also [^ other] wet [^ eu] .
INV:	the boy what ?
CHI:	get also wet [^ ns] .
INV:	what's happening in the picture ?
CHI:	the dog <splash> [/?] splash [^ ev] [^ earg] [^ eu] .
INV:	the dog splashed what ?
CHI:	the girl [^ ns] .
INV:	say that again .
CHI:	the girl [^ ns] .
INV:	oh, splashed the girl .
INV:	what else is happening in this picture ?
CHI:	<her> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] looking at her
INV:	her what ?
CHI:	her hands [^ ns] .
INV:	her xxx +...
CHI:	hands [^ ns] .
INV:	hands ?
INV:	her looking at her hands, right ?
INV:	the children are trying to wash the dog .
INV:	and the dog ran away .
INV:	what is going to happen next ?
CHI:	[^ earg] washed the hands [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	0 .
INV:	just tell me anything else in the picture .
CHI:	there's a hose .
INV:	sorry ?
CHI:	there's a hose [^ ns] .
INV:	what's happening in the picture ?
CHI:	the girl get [^ ev] daddy's hat [^ eu] .
INV:	what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] got her shoes on her hands [^ eu] .
INV:	the dog and the girl have the daddy's shoes .
INV:	and what's going to happen next ?
CHI:	<the> [/?] the boy hold [^ ev] his dad's tie [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	he got dad's belt .
INV:	what's happening in the picture ?
CHI:	[^ earg] putting the bucket away [^ eu] .
INV:	what else is happening in this picture ?
CHI:	the mom's running .
INV:	the boys are fighting .
INV:	and here comes the mom .
INV:	what's going to happen next ?
CHI:	&um [^ earg] say no [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	<&h him pull> [/?] him [^ ew:he] [^ epronoun] pull [^ ev] the
INV:	what's happening in the picture ?
CHI:	<m> [/?] they're throwing snowballs .
INV:	what else is happening in this picture ?
CHI:	they 0are [^ ev] building a snowman [^ eu] .
INV:	the boys are throwing snowballs .
INV:	and what's going to happen next ?
CHI:	<&um mom> [/?] the mom 0is [^ ev] digging [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	&um they're patting [^ earg] [^ eu] .
INV:	what's happening in the picture ?
CHI:	<pulling> [/?] them [^ ew:they] [^ epronoun] 0are [^ ev] pulling
INV:	what else is happening in this picture ?
CHI:	&uh [^ earg] taking the dog [^ eu] .
INV:	the dog is in front of the bus .
INV:	and the bus can't move .
INV:	what's going to happen next ?
CHI:	<the> [/?] him [^ ew:he] [^ epronoun] 0is [^ ev] wagging 0his
INV:	tell me one more thing about the picture .
CHI:	him [^ ew:he] [^ epronoun] 0is [^ ev] trying to drive the bus
INV:	what's happening in the picture ?
CHI:	they're trying to put the leafs in .
INV:	what else is happening in this <picture> [>] ?
CHI:	[^ earg] <got> [<] boo_boos [^ eu] .
INV:	say that again .
CHI:	they got boo_boos [^ ns] .
INV:	they raked the leaves into a big pile .
INV:	what's going to happen next ?
