participant	content
INV:	tell me one more thing about this picture .
INV:	say that again .
INV:	okay, tell me one more thing about this picture .
INV:	wait wait wait .
INV:	what else is happening in this picture ?
INV:	no no, wait a sec .
CHI:	then the cat get [* m:03s] [^ ev] hurt [^ eu] .
CHI:	the birthday cake xxx +/.
INV:	wait, we hafta finish this one first .
INV:	then they are gonna share ?
INV:	what else is happening in this picture ?
INV:	and here comes the mommy .
CHI:	0 .
CHI:	look, the boy spilled the xxx +/.
CHI:	the dog is over there .
CHI:	0 .
CHI:	what happens [^ ns] ?
INV:	the boy what ?
CHI:	the little boy spilled the lid, that little pile .
CHI:	the cat's gonna fall .
INV:	what's happening in the picture ?
CHI:	and xxx +/.
INV:	and the bus can't move .
CHI:	he's gonna fall xxx +/.
INV:	what else is happening in this picture ?
CHI:	<then the> [/?] then xxx +/.
CHI:	then the boys get punish [* m:0ed] [^ emorph] in their rooms [^ eu]
CHI:	the little girl 0is [^ ev] sharing [^ earg] [^ eu] again [^ eu] .
INV:	what's happening in this picture ?
INV:	tell me one more thing about this picture .
CHI:	[^ earg] throw snow on them [^ eu] .
INV:	okay .
INV:	not yet, we have two more questions .
INV:	what is going to happen next ?
INV:	yeah, it's really funny .
INV:	tell me one more thing about the picture .
CHI:	then the dog blacked out .
CHI:	what's the cake melting [% talking about another picture] [^ ns] ?
INV:	the boys are throwing snowballs .
CHI:	they're building 0a [^ emorph] snowman [^ eu] .
CHI:	<then then then> [/?] then a hat 0is [^ ev] on her [^ eu] .
INV:	and what is going to happen next ?
CHI:	<then the> [/?] then the little girl shares [^ earg] [^ eu] .
CHI:	look, the boy's <gonna fall> [>] xxx +/.
INV:	and what is going to happen next ?
INV:	&=laughs this is really cute .
CHI:	the dog is gonna get spanked by that broom from the mommy .
INV:	and what's going to happen next ?
CHI:	she sit [^ ev] down [^ eu] .
CHI:	then that little boy is raking [^ earg] [^ eu] .
CHI:	he get [^ ev] the orange [^ eu] .
CHI:	the boys get away .
CHI:	then they're throwing the snowballs .
CHI:	the water spills .
INV:	the children see the cat .
CHI:	and she's still tired .
CHI:	the kitty 0is [^ ev] stuck on the tree branch [^ eu] .
CHI:	she's sharing the donuts .
INV:	tell me one more thing about this picture .
INV:	look, the little girl is still in her pajamas .
CHI:	then the shoes xxx +/.
INV:	wait, what is happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	then they are raking [^ earg] [^ eu] .
INV:	okay .
CHI:	the dog made the footprints .
CHI:	he's gonna fall down .
INV:	and what is going to happen next ?
CHI:	the little girl jump [^ ev] [^ eu] .
CHI:	the dog is still in the street .
CHI:	the dog is 0in [^ emorph] front of <the> [/?] the bus [^ eu] .
INV:	look, the boy is taking his grandma's scissors .
CHI:	then the shoe is <on her> [/?] on him .
CHI:	throw snow on them [^ ns] .
INV:	okay .
CHI:	yeah, and nothing 0is [^ ev] happening there actually [^ eu] .
INV:	what else xxx +/.
CHI:	<look at the boy> [<] [^ ns] .
INV:	and what is going to happen next ?
INV:	what else is happening in this picture ?
CHI:	she doesn't know 0how [^ emorph] to find her doll [^ eu] .
INV:	tell me one more thing about this picture .
CHI:	the boy got the bowtie [^ ns] .
INV:	look, the children are taking the donuts from the bag .
CHI:	the boys are fighting again .
INV:	look, the boy knocked the boxes off the shelf .
CHI:	[^ earg] is a lot of footprints [^ eu] .
CHI:	and who 0is gonna rescue her [^ ns] ?
CHI:	look [^ ns] .
CHI:	the boy's gonna fall down on it .
INV:	just tell me what you see in this picture .
INV:	wait, the boy's gonna fall [% said to himself] .
INV:	what's happening in this picture ?
INV:	then what is going to happen next ?
CHI:	then the bowtie [^ ns] .
INV:	just tell me one more thing about the picture .
CHI:	0 .
INV:	wait wait wait .
CHI:	then the mommy takes them away .
CHI:	<&th> [/?] a little boy and a little girl and a dog run out of the
INV:	then what's going to happen next ?
CHI:	get hurt [^ ns] .
CHI:	the girl fall [^ ev] [^ eu] .
CHI:	<it gonna> [/?] where that girl gonna fly [^ ns] ?
INV:	tell me one more thing about this picture .
CHI:	<then> [/?] then the grandson is laughing at her .
CHI:	and the mommy gonna xxx +...
INV:	okay .
CHI:	then the boy 0is [^ ev] gonna jump right on her head [^ eu] .
INV:	try that again .
CHI:	<the doll is> [/?] the doll is on the daddy [* m:0's] [^ emorph]
INV:	okay, just tell me anything else about the picture .
CHI:	she's toasting [^ ew] [^ elexical] with a spoon [^ eu] .
INV:	what else is happening in this picture ?
CHI:	yeah, they 0are [^ ev] sharing [^ eu] .
CHI:	with the peanut butter right over there on <the> [/?] the table
INV:	okay, tell me one more thing about the picture .
INV:	<okay> [>] .
INV:	what else is happening in this picture ?
INV:	and the dog runs away .
INV:	yeah, what else is happening in this picture ?
INV:	not sharing again .
CHI:	the little boy got some bubbles .
CHI:	then she's looking at mom .
CHI:	then they're pulling the dog_iz [: dog's] [*] leash .
CHI:	she's jumping on the leafs .
CHI:	<the dog is in the> [/?] the doll is in the box .
CHI:	[^ earg] ran away, right that way [^ eu] .
INV:	and what is going to happen next ?
CHI:	they're back over there .
INV:	the dog and the girl have the daddy's shoes .
INV:	tell me about what else you see in the picture .
CHI:	[^ can you tell me to] xxx +/.
CHI:	<this> [/?] she got the scissors .
INV:	okay .
CHI:	she's driving the car .
CHI:	[^ earg] getting on the little boy [^ eu] .
INV:	what's happening in the picture ?
CHI:	<the> [/?] the mommy drives all around the house and parks [^ earg]
INV:	what's happening in the picture ?
INV:	what ?
INV:	and what is going to happen next ?
CHI:	the boy 0is gonna xxx +/.
CHI:	not sharing [^ ns] .
CHI:	then the mommy comes .
INV:	thank you .
INV:	the cat is stuck up in the tree .
CHI:	and this a [^ emorph] one is not the same dress [^ eu] .
CHI:	that little boy 0is [^ ev] shoveling [^ earg] [^ eu] .
CHI:	the mommy comes and look [* m:03s] [^ ev] at her [^ eu] .
INV:	what is happening in the picture ?
INV:	what's happening in this picture ?
INV:	what ?
CHI:	the bowtie [^ frag] [^ eu] .
CHI:	here's the xxx +/.
INV:	and what is going to happen next ?
INV:	oh_no, the dog ate some of the cake .
INV:	and what is going to happen next ?
INV:	what is going to happen next ?
CHI:	that 0is [^ ev] where the green boy gets away .
CHI:	the dog ran away .
CHI:	then she's getting tired .
INV:	look, the water is spilling all over the floor .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	[^ earg] run over [^ eu] .
CHI:	the dog got &uh one shoe in his mouth .
CHI:	then <the dog> [/?] the family's pulling the dog .
CHI:	I don't know what's happening [^ ns] .
INV:	wait wait wait .
CHI:	<the &m> [/?] why 0is the mommy not looking at him [^ ns] ?
INV:	and what is going to happen next ?
CHI:	look at the cake .
INV:	what's happening in this picture ?
CHI:	she cut the dog [* m:0's] [^ emorph] (.) hair off [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	he wants her bubbles .
CHI:	<it is> [/?] a bowtie is here .
CHI:	then she's gonna fall right on the boys .
CHI:	not sharing again [^ ns] .
INV:	the daddy's hiding the doll behind his back .
CHI:	and who's gonna rescue <him she> [/?] her ?
CHI:	it's all fall [^ ew:fallen] [^ emorph] [^ eu] .
CHI:	then it spilled .
CHI:	the <&mo> [/?] mommy's gonna try to get me .
INV:	yeah .
INV:	tell me one more thing about this picture .
CHI:	the boy fell [^ ns] ?
CHI:	and that little boy is gonna jump <on> [/?] right on her head .
CHI:	then [^ earg] say “oh_no, the kitty 0is [^ ev] stuck on the tree
CHI:	<her> [/?] the mommy 0is [^ ev] gonna look at him [^ eu] .
INV:	what else is happening in this picture ?
CHI:	she's getting tired [^ ns] .
CHI:	those are the same dresses .
CHI:	he wants the bubbles .
INV:	the girl is going to get the gift .
INV:	oh, they raked the leaves into a big pile .
CHI:	the boys don't share .
CHI:	then the bathtub splashed all the time [^ other] [^ eu] .
CHI:	look [^ ns] .
CHI:	the kitty 0is [^ ev] stuck on the tree [^ eu] .
CHI:	then a shoe 0is [^ ev] on him [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	oh_no, the girl's gonna cut the hair <off> [/?] off the dog .
INV:	what is happening in the picture ?
INV:	and what else is happening in this picture ?
CHI:	the boy's gonna fall 0and [^ emorph] hurt his head [^ eu] .
CHI:	then this girl sits .
CHI:	a lot of footprints <all over> [/?] all over the place [^ ns] .
INV:	<what is happening> [<] in this picture ?
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	okay .
CHI:	and his [^ ew:he] [^ epronoun] is dropping <the> [/?] all the food
INV:	just tell me one more thing about this picture .
INV:	look, what else is happening in this picture ?
INV:	what is happening in the picture ?
CHI:	the dog is barking .
CHI:	and the birthday cake is not ready to serve .
CHI:	the mommy 0is [^ ev] gonna spill 0a [^ emorph] lot 0of [^ emorph]
INV:	okay, that's good enough .
INV:	oh_no, the bubbles spilled .
CHI:	and she's going in the leafs .
INV:	look, the boys are fighting .
CHI:	the dog ran away from his bubblebath .
CHI:	then the pants [^ ns] .
INV:	tell me .
INV:	sorry, say that again .
CHI:	the cat 0is [^ ev] gonna fall [^ eu] .
INV:	what ?
CHI:	the dog is it .
INV:	what else is happening in this picture ?
