participant	content
INV:	and the dog runs away .
CHI:	then the boys get punish [* m:0ed] [^ emorph] in their rooms [^ eu]
CHI:	then that little boy is raking [^ earg] [^ eu] .
INV:	okay, tell me one more thing about the picture .
CHI:	these are [* m:agr] 0the [^ emorph] daughter [* m:0's] [^ emorph]
CHI:	the boys get away .
INV:	tell me one more thing about this picture .
INV:	what is happening in the picture ?
CHI:	the dog is it .
INV:	tell me one more thing about this picture .
CHI:	then she's looking at mom .
INV:	tell me one more thing about this picture .
CHI:	it's all fall [^ ew:fallen] [^ emorph] [^ eu] .
CHI:	and this a [^ emorph] one is not the same dress [^ eu] .
CHI:	then they're throwing the snowballs .
CHI:	and she's going in the leafs .
INV:	what's happening in the picture ?
CHI:	look [^ ns] .
CHI:	the dog is in the bus's way .
INV:	<okay> [>] .
INV:	what's happening in the picture ?
CHI:	he wants the bubbles .
CHI:	[^ earg] is a lot of footprints [^ eu] .
CHI:	then the boy 0is [^ ev] gonna jump right on her head [^ eu] .
INV:	what else is happening in this picture ?
INV:	okay .
INV:	look, the dog is in front of bus .
CHI:	not sharing [^ ns] .
INV:	okay .
CHI:	0 .
INV:	good enough .
CHI:	and who's gonna rescue <him she> [/?] her ?
CHI:	and here mommy says xxx +/.
CHI:	the kitty 0is [^ ev] stuck on the tree [^ eu] .
INV:	what is going to happen next ?
CHI:	look, the boy spilled the xxx +/.
INV:	just tell me what you see in this picture .
INV:	what's happening in this picture ?
CHI:	then the girl's gonna cut the hair off .
INV:	what else is happening in this picture ?
CHI:	then they are raking [^ earg] [^ eu] .
INV:	<what is happening> [<] in this picture ?
INV:	what else is happening in this picture ?
CHI:	then a shoe 0is [^ ev] on him [^ eu] .
INV:	mhm .
INV:	wait, what else is happening in this picture ?
INV:	the cat is stuck up in the tree .
INV:	and what is going to happen next ?
INV:	okay .
CHI:	<then the> [/?] then xxx +/.
INV:	what else is happening in this picture ?
CHI:	<&th> [/?] a little boy and a little girl and a dog run out of the
INV:	tell me one more thing about the picture .
CHI:	then the cat get [* m:03s] [^ ev] hurt [^ eu] .
CHI:	the mommy 0is [^ ev] gonna spill 0a [^ emorph] lot 0of [^ emorph]
INV:	and what is going to happen next ?
CHI:	<it is> [/?] a bowtie is here .
CHI:	and the birthday cake is not ready to serve .
CHI:	the dog ran away .
CHI:	the boy's gonna fall 0and [^ emorph] hurt his head [^ eu] .
INV:	what's happening in this picture ?
CHI:	then [^ earg] say “oh_no, the kitty 0is [^ ev] stuck on the tree
CHI:	what's the cake melting [% talking about another picture] [^ ns] ?
INV:	what else is happening in this picture ?
INV:	look, the little girl is still in her pajamas .
CHI:	then the pants [^ ns] .
INV:	okay, just tell me anything else about the picture .
CHI:	look at the cake .
CHI:	then they're pulling the dog_iz [: dog's] [*] leash .
INV:	okay .
CHI:	then <the dog> [/?] the family's pulling the dog .
INV:	and then what's going to happen next ?
INV:	okay .
CHI:	the dog is over there .
INV:	look, the boy is taking his grandma's scissors .
INV:	wait, what is happening in the picture ?
INV:	what's happening in this picture ?
CHI:	he get [^ ev] the orange [^ eu] .
CHI:	the boy's gonna fall down on it .
INV:	and what is going to happen next ?
CHI:	the boy got the bowtie [^ ns] .
CHI:	the water spills .
CHI:	what happens [^ ns] ?
CHI:	<the &m> [/?] why 0is the mommy not looking at him [^ ns] ?
INV:	look, the boys are fighting .
INV:	say that again .
CHI:	0 .
CHI:	[^ earg] not sharing [^ eu] .
CHI:	he wants her bubbles .
CHI:	she doesn't know 0how [^ emorph] to find her doll [^ eu] .
INV:	then what is going to happen next ?
CHI:	[^ earg] getting on the little boy [^ eu] .
CHI:	he's gonna fall down .
INV:	and what is going to happen next ?
CHI:	<the mommy's gonna spank> [/?] the mommy's gonna spank the dog with
INV:	sorry, say that again .
INV:	look, what else is happening in this picture ?
CHI:	then the bathtub splashed all the time [^ other] [^ eu] .
INV:	what's happening in this picture ?
CHI:	[^ earg] jump off [^ eu] .
CHI:	the dog is still in the street .
INV:	what else is happening in this picture ?
CHI:	with the peanut butter right over there on <the> [/?] the table
CHI:	she cut the dog [* m:0's] [^ emorph] (.) hair off [^ eu] .
INV:	oh, they raked the leaves into a big pile .
INV:	tell me one more thing about this picture .
CHI:	then the dog blacked out .
CHI:	here's the xxx +/.
CHI:	and that little boy is gonna jump <on> [/?] right on her head .
INV:	okay .
CHI:	the birthday cake xxx +/.
CHI:	the daddy's toasting [^ earg] [^ eu] .
CHI:	the little boy got some bubbles .
INV:	what is happening in the picture ?
INV:	wait, we hafta finish this one first .
CHI:	what's gonna happen next [^ ns] ?
CHI:	the boy 0is gonna xxx +/.
INV:	and what's going to happen next ?
CHI:	the girl fall [^ ev] [^ eu] .
CHI:	[^ earg] ran away, right that way [^ eu] .
CHI:	the dog is 0in [^ emorph] front of <the> [/?] the bus [^ eu] .
CHI:	oh_no, the girl's gonna cut the hair <off> [/?] off the dog .
INV:	tell me one more thing about the picture .
CHI:	the boy fell [^ ns] ?
INV:	and what is going to happen next ?
CHI:	she's toasting [^ ew] [^ elexical] with a spoon [^ eu] .
CHI:	and she's still tired .
CHI:	she's getting tired [^ ns] .
CHI:	<this> [/?] she got the scissors .
CHI:	the daddy wants his stuff .
INV:	and what is going to happen next ?
INV:	tell me one more thing about this picture .
CHI:	then this girl sits .
INV:	yeah, it's really funny .
INV:	wait wait, that's good enough .
INV:	what else is happening in this picture ?
INV:	the boy what ?
INV:	look, the boy knocked the boxes off the shelf .
INV:	tell me one more thing about the picture .
CHI:	and who 0is gonna rescue her [^ ns] ?
INV:	and the bus can't move .
CHI:	[^ can you tell me to] xxx +/.
INV:	the girl is going to get the gift .
CHI:	the dog got &uh one shoe in his mouth .
CHI:	then the shoe is <on her> [/?] on him .
CHI:	he's gonna fall xxx +/.
INV:	tell me one more thing about this picture .
INV:	okay, that's good enough .
CHI:	she sit [^ ev] down [^ eu] .
CHI:	it's xxx happening .
INV:	look, the children are trying to wash the dog .
INV:	wait wait wait .
INV:	yeah .
CHI:	it's gonna fall right on his back .
CHI:	the cat 0is [^ ev] gonna fall [^ eu] .
CHI:	she's jumping on the leafs .
INV:	jump off and xxx +...
CHI:	and his [^ ew:he] [^ epronoun] is dropping <the> [/?] all the food
INV:	tell me one more thing about this picture .
CHI:	yeah, that's what happens .
CHI:	<the doll is> [/?] the doll is on the daddy [* m:0's] [^ emorph]
CHI:	the bowtie [^ frag] [^ eu] .
INV:	what else is happening in this picture ?
CHI:	the dog ran away from his bubblebath .
CHI:	look [^ ns] .
CHI:	<it gonna> [/?] where that girl gonna fly [^ ns] ?
INV:	the boys are throwing snowballs .
CHI:	the little girl 0is [^ ev] sharing [^ earg] [^ eu] again [^ eu] .
INV:	and what else is happening in this picture ?
CHI:	she's sharing the donuts .
CHI:	the mommy comes and look [* m:03s] [^ ev] at her [^ eu] .
CHI:	yeah, they 0are [^ ev] sharing [^ eu] .
INV:	tell me .
CHI:	yeah, and nothing 0is [^ ev] happening there actually [^ eu] .
INV:	thank you .
CHI:	<the> [/?] the mommy drives all around the house and parks [^ earg]
CHI:	<her> [/?] the mommy 0is [^ ev] gonna look at him [^ eu] .
INV:	then what's going to happen next ?
INV:	wait wait wait .
CHI:	0 .
INV:	not yet, we have two more questions .
INV:	just tell me one more thing about this picture .
CHI:	<look, the boy> [/?] look at the boy [^ ns] .
CHI:	look, the boy's <gonna fall> [>] xxx +/.
INV:	look, the water is spilling all over the floor .
CHI:	the dog is gonna get spanked by that broom from the mommy .
INV:	and what is going to happen next ?
INV:	what's happening in this picture ?
INV:	what's happening in the picture ?
CHI:	then the mommy comes .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	then the mommy takes them away .
CHI:	the dog is barking .
INV:	what ?
CHI:	they're building 0a [^ emorph] snowman [^ eu] .
INV:	what is going to happen next ?
CHI:	the little boy spilled the lid, that little pile .
INV:	what else is happening in this picture ?
CHI:	then it spilled .
CHI:	not sharing again [^ ns] .
CHI:	that little boy 0is [^ ev] shoveling [^ earg] [^ eu] .
CHI:	<then the> [/?] then the little girl shares [^ earg] [^ eu] .
CHI:	that was a boy shoveling [^ earg] [^ eu] .
CHI:	<then> [/?] then the grandson is laughing at her .
CHI:	they're back over there .
INV:	what else is happening in this picture ?
CHI:	then she's getting tired .
CHI:	then the shoes xxx +/.
INV:	then they are gonna share ?
INV:	what ?
CHI:	throw snow on them [^ ns] .
INV:	then what ?
CHI:	[^ earg] run over [^ eu] .
CHI:	and the mommy gonna xxx +...
CHI:	the little girl jump [^ ev] [^ eu] .
CHI:	the cat's gonna fall .
CHI:	those are the same dresses .
INV:	what's happening in the picture ?
CHI:	the boys don't share .
INV:	tell me about what else you see in the picture .
INV:	just tell me one more thing about the picture .
CHI:	get hurt [^ ns] .
CHI:	all the black stuff is footprints .
INV:	&=laughs this is really cute .
INV:	look, the children are taking the donuts from the bag .
CHI:	the boys are fighting again .
INV:	wait, the boy's gonna fall [% said to himself] .
CHI:	[^ earg] throw snow on them [^ eu] .
CHI:	and xxx +/.
INV:	and what is going to happen next ?
CHI:	it's all gonna fall on his head .
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
INV:	okay, tell me one more thing about this picture .
INV:	try that again .
CHI:	<the dog is in the> [/?] the doll is in the box .
INV:	yeah .
INV:	tell me one more thing about the picture .
INV:	the children see the cat .
INV:	what else is happening in this picture ?
INV:	what else xxx +/.
INV:	and what is going to happen next ?
INV:	oh_no, the bubbles spilled .
INV:	then we are all done .
INV:	wait wait wait .
INV:	what is happening in the picture ?
INV:	and here comes the mommy .
CHI:	0 .
INV:	not sharing again .
INV:	no no, wait a sec .
CHI:	she's driving the car .
CHI:	that 0is [^ ev] where the green boy gets away .
INV:	tell me one more thing about the picture .
CHI:	0 .
CHI:	I don't know what's happening [^ ns] .
INV:	the dog and the girl have the daddy's shoes .
CHI:	the <&mo> [/?] mommy's gonna try to get me .
INV:	the daddy's hiding the doll behind his back .
INV:	what ?
CHI:	a lot of footprints <all over> [/?] all over the place [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	then the bowtie [^ ns] .
INV:	yeah, what else is happening in this picture ?
INV:	okay, what else is happening in this picture ?
CHI:	the dog made the footprints .
INV:	then xxx +...
CHI:	the bubbles spill on the little boy .
CHI:	the kitty 0is [^ ev] stuck on the tree branch [^ eu] .
INV:	oh_no, the dog ate some of the cake .
CHI:	then she's gonna fall right on the boys .
CHI:	<then then then> [/?] then a hat 0is [^ ev] on her [^ eu] .
CHI:	<look at the boy> [<] [^ ns] .
