participant	content
INV:	<tell me> [<] one more thing about the picture .
CHI:	the girl is standing in love with her dress [^ other] [^ eu] .
CHI:	<he wants> [/?] she wants to ride [^ elexical] her dolly [^ eu] .
INV:	and what's gonna happen next ?
INV:	what's gonna happen in just a little while ?
CHI:	they will [^ modal] fall .
CHI:	the plate 0is already washed [^ ns] .
CHI:	these lights are flashing .
INV:	what's happening in the picture ?
CHI:	the wagon's down there .
INV:	what else is happening in this picture ?
CHI:	the boy got some dirt <and mud> [/?] and &uh some water and mud .
CHI:	he's toasting some bread .
INV:	what else is happening in this picture ?
CHI:	and <she xxx> [>] xxx +/.
CHI:	he was throwing an oval one .
CHI:	she looks tired .
CHI:	and <&th> [/?] they're wearing their shoes on their foot
INV:	tell me one more thing about the picture .
CHI:	they're calling him .
CHI:	and the other girl is trying to clean xxx +/.
INV:	and what's going to happen next ?
CHI:	she's running .
CHI:	the dog will wants [^ ev] to play [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	the grandma's sitting in the chair .
INV:	and what's going to happen next ?
CHI:	<the girl> [/?] but the daddy's holding the doll .
INV:	tell me one more thing about the picture .
CHI:	the girl's holding her shoes on her hand .
CHI:	<but> [/?] he's falling .
CHI:	he's throwing snowballs .
INV:	and what's gonna happen next ?
CHI:	there's a bag .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	she's gonna [^ cat] &uh wipe it all up .
CHI:	she's ready to go night_night .
CHI:	she's trying to get oranges .
CHI:	he's trying to get a cookie [^ ns] .
CHI:	he's pointing to go this way and ride <her thing (.) and> [/?] that
CHI:	and the daddy's raking [^ earg] [^ eu] .
CHI:	they're trying to iceskate in the snow &=laughs .
CHI:	the bread falled [^ ew:fell] [^ ev] [^ eu] .
INV:	what else is happening in the picture ?
INV:	what else is happening in this picture ?
INV:	and what's gonna happen next ?
CHI:	the little boy is raking [^ earg] [^ eu] .
CHI:	but he didn't .
INV:	and what's going to happen next ?
CHI:	and she's holding her with his hand [^ eu] .
CHI:	the dog is holding a shoe so he can [^ modal] go too .
INV:	tell me one more thing about the picture .
CHI:	&um the buckets and the shovel and the other shovel's [^ ew:are]
CHI:	they hafta make another one .
INV:	tell me one more thing about the picture .
CHI:	&uh she spilled [^ ew:poured] [^ elexical] the milk into something
CHI:	the girl's pushing the cart .
CHI:	the boy, <he> [/?] he was making something with water and mud .
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	but <it> [/?] she forgot to put her in her desk drawer .
INV:	can you say that again ?
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	<&uh they're &p> [/?] they're making a snowman .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	<he> [/?] he's being quiet .
INV:	what's happening in the picture ?
CHI:	the mommy spilled it .
CHI:	she's gonna <skip> [/?] (.) trip .
CHI:	the bus is driving .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	he's shoveling .
CHI:	mother's raking [^ earg] [^ eu] .
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	the daddy is looking <in the in in the> [/?] in <<I don't know what
CHI:	he's gonna [^ cat] carry the bucket .
CHI:	but he's too short to .
CHI:	<he> [/?] he's mad
CHI:	he [^ ew:she] [^ epronoun] tripped on the feet and the leg [^ eu] .
CHI:	the girl is trying to clean it up .
CHI:	he's saying ssh .
