participant	content
CHI:	her's [: she's] [*] gonna be angry [^ eu] .
INV:	okay .
CHI:	it's a dog under 0the [^ emorph] couch .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
INV:	what is going to happen in just a little bit while ?
CHI:	&um a flood [^ ns] .
INV:	let's see .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	oh_no, the dog ate some of the cake .
INV:	the daddy is hiding a doll behind his back .
INV:	no, that's grass .
INV:	what's going to happen next ?
INV:	what's going to happen next ?
CHI:	the mommy is driving [^ earg] [^ eu] .
CHI:	the girl have [^ ew:has] [^ ev] daddy's shoes [^ eu] .
CHI:	snow is white .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	tell me about what you see in the picture .
INV:	what's going to happen next ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	her's [: she's] [*] taking the donut [^ ns] .
INV:	what's happening in the picture ?
INV:	what ?
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	why 0is the mother angry [^ ns] ?
CHI:	her's [: she's] [*] behind the bus [^ eu] .
CHI:	&um they are so angry .
CHI:	her [^ ew:she] [^ epronoun] stepped in the water [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	xxx is not this grass .
INV:	what else is happening in this picture ?
CHI:	mom's gonna be so angry .
CHI:	her's [: she's] [*] taking the donut [^ eu] .
INV:	what else is happening in this picture ?
CHI:	the dog's [* s] on the branch .
CHI:	<grass is grass is grass is> [/?] grass is green .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
CHI:	shoveling [^ ns] .
INV:	and what's going to happen in a little while ?
INV:	look, the water is spilling all over the floor .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	why [^ ns] ?
INV:	and the bus can't move .
INV:	what's gonna happen in just a little while ?
INV:	what ?
CHI:	&um her [^ ew:she] has xxx .
INV:	I don't know .
CHI:	&um 0the [^ emorph] boy 0is [^ ev] giving <it> [/?] his tie <back>
INV:	they raked the leaves into a big pile .
INV:	what else is happening in this picture ?
INV:	the boy is trying to get the cookies .
CHI:	a snowman [^ ns] .
CHI:	a snowman [^ frag] [^ eu] .
CHI:	they're raking [^ earg] [^ eu] .
CHI:	I don't know [^ ns] .
CHI:	what they are doing [^ ns] ?
CHI:	<he> [/?] her [^ ew:she] [^ epronoun] says “stop” [^ eu] .
CHI:	this is snow [^ ns] ?
CHI:	they're punching [^ earg] [^ eu] .
CHI:	they're raking leafs .
CHI:	it's white .
CHI:	<her> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] going to her
CHI:	her [^ ew:she] [^ epronoun] is putting the leafs <in in> [/?] in
CHI:	grass is green [^ ns] .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	<playing her's coloring her's coloring her's coloring> [/?] her's
CHI:	0the [^ emorph] cake is on the table [^ eu] .
INV:	the little girl is still in her pajamas .
CHI:	&um [^ earg] climbing up <on a> [/?] on the chair and getting a
INV:	what's going to happen next ?
CHI:	the cat is gonna fall off the tree .
CHI:	[^ earg] shoveling [^ eu] .
INV:	the boy is taking his grandma's scissors .
CHI:	<and> [/?] and xxx spilled .
CHI:	grass is green [^ ns] .
CHI:	it's raining on the bus [^ eu] .
INV:	what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	why [^ ns] ?
CHI:	cake is on the table [^ ns] .
CHI:	it spilled .
INV:	you hafta tell me .
INV:	what's happening in the picture ?
INV:	they are fighting .
INV:	tell me one more thing about the picture .
CHI:	<hm> [/?] the water spilled .
INV:	tell me one more thing about the picture .
CHI:	he's blowing (.) the bubbles .
CHI:	xxx also .
INV:	and what's going to happen next ?
CHI:	her [: she] [*] <spilled> [/?] spilled it [^ eu] .
CHI:	they're fighting .
INV:	so what will happen next ?
INV:	and what's going to happen in just a little while ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	&um &um they all came in from the door .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	the doggy's behind the bus [^ ns] .
INV:	the cat is stuck up in the tree .
INV:	and what's going to happen next ?
INV:	the children see the cat .
INV:	the boys are throwing snowballs .
CHI:	<thee> [/?] this is the snow ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	dad's looking in the mirror .
CHI:	the bus is gonna crash into the dog .
INV:	what's going to happen next ?
CHI:	the girl [^ frag] [^ eu] .
INV:	what's happening in the picture ?
INV:	just tell me anything else about the picture .
INV:	the dog and the girl have the daddy's shoes .
INV:	and the children are taking the donuts from the bag .
INV:	the boy is taking his grandma's scissors .
INV:	so the dog spilled the water .
CHI:	they're having the cake .
CHI:	her [^ ew:she] [^ epronoun] put [^ ev] it in there [^ eu] .
INV:	tell me anything else you see in the picture .
INV:	tell me about what else you see in the picture .
CHI:	hey, what is that water coming down [^ ns] ?
INV:	the dog is in front of the bus .
CHI:	why 0is the mother angry [^ ns] ?
INV:	what's happening in the picture ?
INV:	the dog ate some of the cake .
CHI:	[^ earg] climbing up there and getting a cookie [^ eu] .
INV:	the boy knocked the boxes off the shelf .
INV:	oh_no, the bubbles spilled .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
INV:	the boys are fighting and the mom says stop .
INV:	tell me one more thing about the picture .
INV:	the mommy is driving .
INV:	what else is happening in this picture ?
CHI:	it's snowing .
CHI:	dog xxx the water .
CHI:	why <are> [/?] are xxx daddy's shoes [^ ns] ?
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
CHI:	<why why are &doin> [/?] <why> [/?] why they are doing that [^ ns]
INV:	tell me one more thing about the picture .
CHI:	&um they are gonna shop .
CHI:	I don't know [^ ns] .
INV:	what ?
CHI:	0 .
INV:	what's happening in the picture ?
CHI:	why putting leafs <in> [/?] in the bag [^ ns] ?
INV:	look, tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	her's [: she's] [*] hugging him [^ eu] .
INV:	just tell me anything else you see in the picture .
INV:	the dog is in front of the bus .
CHI:	the sand spilled .
CHI:	<&um the wagon the wagon> [/?] the wagon is messy .
INV:	and what's going to happen in a little while ?
INV:	what else is happening in this picture ?
CHI:	the girl's xxx daddy's shoes .
CHI:	<water's he's &um he he's knock> [/?] he is all muddy .
CHI:	they're going shopping for food .
CHI:	&um it has the <&f> [/?] flood .
CHI:	they're gonna xxx .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	they're mad .
INV:	and the bus can't move .
INV:	I think it has too much water .
CHI:	see [^ ns] .
CHI:	0 .
INV:	what are they doing ?
INV:	okay .
CHI:	snow [^ ns] .
CHI:	him's [: he's] [*] coloring too [^ eu] .
INV:	tell me one more thing .
INV:	and what's going to happen next ?
