participant	content
INV:	the boy is taking his grandma's scissors .
INV:	can you tell me that again ?
INV:	and then what will happen in just a little while ?
INV:	what else is happening in this picture ?
INV:	tell me about what else you see in the picture .
CHI:	it's a very hard picture to understand [^ ns] .
CHI:	the boy wants the picture .
CHI:	&um he's driving [^ ew] that cart [^ eu] .
CHI:	<I can't> [/?] I don't know [^ ns] .
CHI:	and she has candy .
CHI:	the momma's running .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	&um he's not giving him a bath .
CHI:	when another one comes [^ ns] ?
CHI:	&um the cat sees the kids .
INV:	what else is happening in this picture ?
CHI:	&um one more [^ ns] .
CHI:	<and this stool> [/?] and this stool is tipping .
CHI:	and she spilled the leafs .
CHI:	the boy's running to his daddy .
INV:	what will happen in just a little while ?
CHI:	she's looking out of a car .
CHI:	&um she wants to go to bed .
CHI:	and all the wood fell out .
INV:	the little girl is still in her pajamas .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	and <she wants to go to sleep> [>] .
INV:	and what's going to happen next ?
CHI:	and he has a ball .
CHI:	he's climbing up .
INV:	just tell me anything else about the picture .
CHI:	he puts down the bucket [^ ns] .
INV:	just tell me anything else about the picture .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	0 .
CHI:	<and she brought> [/?] and they brought a present .
INV:	and what's going to happen next ?
CHI:	he's getting a cookie .
CHI:	&um she's throwing the snowball .
CHI:	&um the car's driving .
INV:	just tell me one more thing about the picture .
CHI:	0 .
CHI:	I can't remember about it [^ ns] .
CHI:	and they're eating a lot of donuts from the bag .
CHI:	the water spills .
INV:	the children are taking the donuts from the bag .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	what will happen in just a little while ?
CHI:	she splashed [^ earg] [^ eu] again .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	just tell me what you see in the picture .
CHI:	and there's the mommy .
CHI:	one more thing [^ ns] ?
INV:	tell me one more thing about the picture .
CHI:	one more thing [^ ns] .
INV:	just tell me anything else about the picture .
INV:	what else is happening in this picture ?
CHI:	I don't remember when I came here [^ ns] .
INV:	just tell me anything else about the picture .
CHI:	he's crying .
CHI:	there's the mommy .
CHI:	0 .
CHI:	[^ earg] puts down the bucket [^ eu] .
CHI:	and they're standing and look [* m:0ing] [^ emorph] at [^ earg]
INV:	one minute .
CHI:	0 .
CHI:	0 .
INV:	the daddy is hiding a doll behind his back .
CHI:	they have their seatbelts on [^ ns] .
CHI:	I don't know [^ ns] .
CHI:	he splashed [^ ns] .
CHI:	I can't remember about it [^ ns] .
INV:	what's happening in the picture ?
