participant	content
CHI:	she wants to go to sleep .
CHI:	and she is driving [^ ns] .
CHI:	they will fall down .
CHI:	the cat <is is> [/?] is stuck in the tree .
CHI:	<they're> [/?] she is falling just like she wants to sit [^ other]
CHI:	that's the mommy .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	they're falling into the sinks [^ ew:sink] [^ emorph] [^ eu] .
CHI:	&uh the dog is eating the cake .
INV:	what is going to happen next ?
CHI:	how much they xxx ?
CHI:	&um the dog is gonna get all pretty .
INV:	tell me one more thing about the picture .
CHI:	she is driving a car past them .
CHI:	because he wants to cut the dog .
INV:	what's happening in the picture ?
CHI:	but he doesn't wanna be [^ auxp] wash [* m:0ed] [^ emorph] [^ eu] .
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
CHI:	<their> [/?] their snowman is gonna be better .
CHI:	xxx .
INV:	okay .
INV:	<okay> [<] .
CHI:	<umm the girl> [/?] the mommy is trying to get <the the> [/?] the
CHI:	the dog is not listening .
CHI:	he's trying to wash [^ earg] too [^ eu] .
CHI:	so I told you one more thing [^ ns] .
INV:	and what else is happening in this picture ?
INV:	just tell me one more thing about the picture .
CHI:	<they're can> [/?] they're [^ ew:they] can be [^ ev] nice to each
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
CHI:	she wants to wake up .
CHI:	xxx down .
CHI:	then the dog climbed under the couch to hide .
CHI:	“now don't take that” .
INV:	then what will happen in just a little bit while ?
CHI:	her dad will give her <the> [/?] the surprise in the bag .
INV:	<okay> [<] .
CHI:	they both wanna use that .
CHI:	she and he are trying to get the scissors .
INV:	and what's going to happen next ?
CHI:	he's only too little [^ other] [^ eu] .
CHI:	&-um he's putting on his tie .
CHI:	they are angry at the dog .
INV:	<good job> [<] .
CHI:	<xxx> [>] the mom is angry at him .
CHI:	he's the dad .
CHI:	<xxx> [>] he and her [^ ew:she] are xxx .
INV:	tell me one more thing about this picture .
CHI:	the bus is gonna walk [^ elexical] into the dog [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	he's gonna be sad .
INV:	what's happening in this picture ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	the house is made of a picture so maybe someone <drawed> [/?]
INV:	she's shoveling, good job .
INV:	and what else is happening in this picture ?
INV:	what is happening in the picture ?
CHI:	but the girl did it twice .
INV:	tell me one more thing about the picture .
