participant	content
INV:	what's happening in the picture ?
CHI:	he's making bread .
INV:	what else is happening in this picture ?
CHI:	she's eating .
INV:	so she's eating .
INV:	and what's going to happen next ?
INV:	the little girl is still in her pajamas .
INV:	what's gonna happen in a little while ?
CHI:	she's pouring juice .
CHI:	is that juice [^ ns] ?
INV:	uhuh .
INV:	tell me one more thing about the picture .
CHI:	juice [^ frag] [^ eu] .
INV:	what's happening in the picture ?
CHI:	<see she &sh> [/?] she call [* m:03s] [^ ev] her dad [^ eu] .
CHI:	and daddy is here (.) to pick her up [^ eu] .
INV:	what else is happening in this picture ?
CHI:	they're falling .
INV:	so the daddy is hiding a doll behind his back .
INV:	and what's going to happen next ?
CHI:	this [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	a backpack [^ frag] [^ eu] .
INV:	what's happening in the picture ?
CHI:	she's trying to get the dog .
INV:	what else is happening in this picture ?
CHI:	all over xxx cake .
INV:	what ?
CHI:	the cake is on the floor .
CHI:	it's [^ auxp] sposta get [^ elexical] on 0the [^ emorph] table
INV:	oh_no, the dog ate some of the cake .
INV:	and what's going to happen next ?
CHI:	she's walking .
INV:	tell me one more thing about the picture .
CHI:	he's getting the dog with the broom [^ eu] .
CHI:	<and he> [/?] and xxx +...
INV:	what's happening in the picture ?
CHI:	look [^ ns] .
INV:	what ?
CHI:	they're fighting over the bucket .
INV:	what else is happening in this picture ?
CHI:	there's the wagon .
CHI:	and mom is telling it [^ ew] “no” [^ eu] [^ other] .
INV:	okay .
CHI:	there's another one there .
INV:	and the boys are fighting .
INV:	and here comes the mom .
INV:	what's going to happen next ?
CHI:	look [^ ns] .
CHI:	<they're fighting over the> [/?] they're fighting over the bucket
CHI:	and here's the shovel .
INV:	tell me one more thing about the picture .
CHI:	and <there's the shovel &n> [/?] there's the shovel .
INV:	what's happening in the picture ?
CHI:	he's shoveling [^ earg] [^ eu] .
INV:	what else is happening in this picture ?
CHI:	they're making a snowman .
INV:	so they're making a snowman .
INV:	and what's going to happen next ?
CHI:	the car is in there .
CHI:	and it's stuck .
INV:	tell me one more thing about the picture .
CHI:	<he's> [/?] he's wearing a scarf .
INV:	what's happening in the picture ?
CHI:	<he> [/?] he cleaned the leafs up .
INV:	what else is happening in this picture ?
CHI:	<they're> [/?] they're raking [^ earg] [^ eu] .
INV:	so they're raking .
INV:	and what's going to happen next ?
CHI:	she's riding [^ earg] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	<&h> [/?] he [^ ew:she] is riding a bike [^ eu] .
INV:	what's happening in the picture ?
CHI:	she 0is [^ ev] wearing shoes on her feet [^ eu] .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	the dog is having [^ ew] [^ elexical] a foot [^ ew:shoe]
CHI:	he's having [^ ew] [^ elexical] a shoe in a mouth [^ eu] .
CHI:	we're not haves [^ ew] [^ ev] shoes in our mouth [^ eu] .
INV:	so the dog has a shoe in his mouth .
INV:	and what's going to happen next ?
CHI:	he's looking at the mirror .
INV:	tell me one more thing about the picture .
CHI:	look [^ ns] .
CHI:	he's giving this to the dad .
INV:	what's happening in the picture ?
CHI:	&um the food is falling .
INV:	what else is happening in this picture ?
CHI:	they're getting carts .
INV:	so they're getting carts .
INV:	and what's going to happen next ?
CHI:	they're getting fruit .
CHI:	why is not popping [^ ns] ?
INV:	tell me one more thing about the picture .
CHI:	<she she> [/?] she is picking this .
INV:	what's happening in the picture ?
CHI:	&um the cat is in the tree .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	<&h> [/?] he's saving the cat .
CHI:	and the cat's stuck .
INV:	so they're trying to save the cat .
INV:	and the cat's stuck .
INV:	and what's going to happen next ?
CHI:	<&um the tree branches is> [/?] the tree branch <is> [/?] is broken
INV:	tell me one more thing about the picture .
CHI:	the xxx is xxx gates .
INV:	the what ?
CHI:	<they don't they can jump> [/?] they're jumping to reach the cat .
INV:	what's happening in the picture ?
INV:	what do you think ?
INV:	what else is happening in this picture ?
CHI:	&um a dog is running .
INV:	so the dog is running .
INV:	and what's going to happen next ?
CHI:	he is full of bucket [^ other] [^ eu] .
CHI:	and she is xxx +...
INV:	tell me one more thing about the picture .
CHI:	<&sh> [/?] she's rubbing her hands .
INV:	what's happening in the picture ?
CHI:	&um she's eating popcorn .
INV:	what else is happening in this picture ?
CHI:	she's a big girl .
INV:	the children are taking the donuts from the bag .
INV:	and what's going to happen next ?
CHI:	<he> [/?] the girl is giving him a donut .
INV:	tell me one more thing about the picture .
