participant	content
INV:	what's going to happen next ?
INV:	the boy knocked the boxes off the shelf .
CHI:	they're raking [^ earg] [^ eu] .
CHI:	<why why are &doin> [/?] <why> [/?] why they are doing that [^ ns]
INV:	tell me one more thing .
CHI:	&um her [^ ew:she] has xxx .
INV:	tell me one more thing about the picture .
CHI:	dog xxx the water .
CHI:	a snowman [^ ns] .
INV:	what else is happening in this picture ?
INV:	what are they doing ?
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	grass is green [^ ns] .
CHI:	they're raking leafs .
CHI:	why <are> [/?] are xxx daddy's shoes [^ ns] ?
INV:	what else is happening in this picture ?
CHI:	her [: she] [*] <spilled> [/?] spilled it [^ eu] .
INV:	the dog is in front of the bus .
CHI:	[^ earg] shoveling [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	[^ earg] climbing up there and getting a cookie [^ eu] .
INV:	what is going to happen in just a little bit while ?
CHI:	this is snow [^ ns] ?
CHI:	I don't know [^ ns] .
INV:	so the dog spilled the water .
CHI:	it's white .
INV:	what else is happening in this picture ?
INV:	the children see the cat .
CHI:	<grass is grass is grass is> [/?] grass is green .
CHI:	why 0is the mother angry [^ ns] ?
CHI:	&um 0the [^ emorph] boy 0is [^ ev] giving <it> [/?] his tie <back>
INV:	what else is happening in this picture ?
INV:	what's gonna happen in just a little while ?
INV:	and what's going to happen next ?
INV:	what's going to happen next ?
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
INV:	and what's going to happen next ?
INV:	the boy is trying to get the cookies .
CHI:	the bus is gonna crash into the dog .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
INV:	just tell me anything else about the picture .
CHI:	why [^ ns] ?
INV:	tell me anything else you see in the picture .
CHI:	what they are doing [^ ns] ?
INV:	and the children are taking the donuts from the bag .
CHI:	I don't know [^ ns] .
INV:	what else is happening in this picture ?
CHI:	the cat is gonna fall off the tree .
CHI:	the girl's xxx daddy's shoes .
CHI:	&um [^ earg] climbing up <on a> [/?] on the chair and getting a
INV:	they raked the leaves into a big pile .
INV:	tell me one more thing about the picture .
CHI:	see [^ ns] .
CHI:	they're fighting .
INV:	tell me one more thing about the picture .
CHI:	her's [: she's] [*] taking the donut [^ ns] .
INV:	look, the water is spilling all over the floor .
CHI:	him's [: he's] [*] coloring too [^ eu] .
INV:	what's happening in the picture ?
CHI:	the sand spilled .
INV:	what's going to happen next ?
CHI:	he's blowing (.) the bubbles .
CHI:	the dog's [* s] on the branch .
INV:	the boys are fighting and the mom says stop .
INV:	what ?
CHI:	0the [^ emorph] cake is on the table [^ eu] .
CHI:	the girl [^ frag] [^ eu] .
CHI:	0 .
CHI:	her's [: she's] [*] behind the bus [^ eu] .
CHI:	her's [: she's] [*] taking the donut [^ eu] .
CHI:	her [^ ew:she] [^ epronoun] put [^ ev] it in there [^ eu] .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	the boys are throwing snowballs .
CHI:	snow is white .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	xxx also .
INV:	what's happening in the picture ?
INV:	oh_no, the bubbles spilled .
CHI:	&um it has the <&f> [/?] flood .
INV:	and what's going to happen in a little while ?
CHI:	the girl have [^ ew:has] [^ ev] daddy's shoes [^ eu] .
CHI:	xxx is not this grass .
CHI:	why [^ ns] ?
INV:	the boy is taking his grandma's scissors .
CHI:	the doggy's behind the bus [^ ns] .
INV:	what ?
INV:	okay .
INV:	I think it has too much water .
CHI:	cake is on the table [^ ns] .
INV:	so what will happen next ?
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	<playing her's coloring her's coloring her's coloring> [/?] her's
CHI:	&um they are gonna shop .
INV:	no, that's grass .
INV:	you hafta tell me .
INV:	what's going to happen next ?
CHI:	her [^ ew:she] [^ epronoun] is putting the leafs <in in> [/?] in
CHI:	they're gonna xxx .
INV:	what's going to happen next ?
INV:	let's see .
INV:	the boy is taking his grandma's scissors .
INV:	what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	&um a flood [^ ns] .
CHI:	her [^ ew:she] [^ epronoun] stepped in the water [^ eu] .
CHI:	<thee> [/?] this is the snow ?
INV:	the dog and the girl have the daddy's shoes .
CHI:	hey, what is that water coming down [^ ns] ?
INV:	tell me one more thing about the picture .
INV:	just tell me anything else you see in the picture .
INV:	the dog is in front of the bus .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	her's [: she's] [*] hugging him [^ eu] .
CHI:	<water's he's &um he he's knock> [/?] he is all muddy .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	they're mad .
INV:	what's happening in the picture ?
CHI:	it's a dog under 0the [^ emorph] couch .
CHI:	they're punching [^ earg] [^ eu] .
INV:	and the bus can't move .
CHI:	<hm> [/?] the water spilled .
CHI:	why 0is the mother angry [^ ns] ?
CHI:	grass is green [^ ns] .
INV:	what's happening in the picture ?
CHI:	<her> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] going to her
INV:	and the bus can't move .
INV:	tell me one more thing about the picture .
INV:	the daddy is hiding a doll behind his back .
INV:	they are fighting .
INV:	and what's going to happen in a little while ?
INV:	what is going to happen next ?
INV:	tell me about what else you see in the picture .
CHI:	&um &um they all came in from the door .
CHI:	<&um the wagon the wagon> [/?] the wagon is messy .
INV:	what ?
INV:	the cat is stuck up in the tree .
CHI:	&um they are so angry .
CHI:	0 .
INV:	what's happening in the picture ?
INV:	tell me about what you see in the picture .
CHI:	a snowman [^ frag] [^ eu] .
INV:	the mommy is driving .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	it spilled .
INV:	and what's going to happen in just a little while ?
INV:	okay .
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the story .
CHI:	the mommy is driving [^ earg] [^ eu] .
CHI:	<he> [/?] her [^ ew:she] [^ epronoun] says “stop” [^ eu] .
INV:	look, tell me one more thing about the picture .
CHI:	<and> [/?] and xxx spilled .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	they're going shopping for food .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
INV:	the dog ate some of the cake .
CHI:	her's [: she's] [*] gonna be angry [^ eu] .
INV:	what else is happening in this picture ?
CHI:	shoveling [^ ns] .
CHI:	why putting leafs <in> [/?] in the bag [^ ns] ?
CHI:	it's raining on the bus [^ eu] .
INV:	what else is happening in this picture ?
INV:	I don't know .
CHI:	it's snowing .
INV:	and what's going to happen next ?
CHI:	dad's looking in the mirror .
CHI:	they're having the cake .
INV:	oh_no, the dog ate some of the cake .
INV:	what's happening in the picture ?
CHI:	mom's gonna be so angry .
INV:	the little girl is still in her pajamas .
INV:	what's happening in the picture ?
CHI:	snow [^ ns] .
