participant	content
INV:	what else is happening in this picture ?
CHI:	that guy put a mask on [% whispered] .
CHI:	and the steps are <&g go> [/?] gonna fall down [^ other] [^ eu] .
CHI:	a [^ ew:the] [^ emorph] bubbles are spilling [^ eu] .
CHI:	<her has> [/?] he has a cake [^ ns] .
INV:	and the bus can't move .
MOT:	is that what you're saying ?
CHI:	it's try [* MOT:0ing] 0to get 0the dog [^ ns] .
INV:	I'm sorry .
CHI:	0 .
CHI:	and it's try [* MOT:0ing] [^ emorph] 0to [^ emorph] get 0the
INV:	tell me one more thing about the picture .
CHI:	a fire dog [^ frag] [^ eu] .
INV:	and here comes their mom .
INV:	the boys are fighting .
INV:	just tell me anything else about the picture .
INV:	the daddy is hiding a doll behind is back .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] tired [^ eu] .
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] her daddy's
CHI:	<that water> [/?] that water 0is [^ ev] coming out [^ eu] .
INV:	say that again .
CHI:	a little boy [^ frag] [^ eu] .
CHI:	her [^ ew:she] 0is driving [^ ns] .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] putting leafs in the garbage
INV:	and what's going to happen next ?
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] gonna see [^ earg] [^ eu] .
INV:	what's going to happen next ?
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
INV:	the cat is stuck up in a tree .
CHI:	<a &g> [/?] a little girl [^ frag] [^ eu] .
INV:	her happy .
INV:	what ?
CHI:	her [^ ew:she] [^ epronoun] try [^ ev] [^ emorph] 0to [^ emorph]
INV:	the water is coming out of the sink .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	they are making 0a [^ emorph] snowman and making snowballs [^ eu] .
INV:	and what's going to happen next ?
CHI:	he [^ ew:she] [^ epronoun] has a shoe and her dad [* MOT:0's]
INV:	say that again .
INV:	throwing them ?
INV:	tell me one more thing about the picture .
INV:	what ?
CHI:	they are smiling .
CHI:	they 0are gonna get hurt [^ ns] .
CHI:	they have the seatbelt on [^ ns] .
INV:	what ?
CHI:	he's digging .
INV:	oh, her has a hat on, okay .
INV:	say that again .
INV:	they what ?
INV:	what else is happening in this picture ?
CHI:	running [^ ns] .
INV:	her saying stop .
CHI:	he has a present and her .
CHI:	they 0are [^ ev] gonna eat [^ eu] .
INV:	say that again .
INV:	say it again .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] looking at a [^ ew:the]
CHI:	they has [^ ew:have] [^ ev] a house [^ eu] .
INV:	a cat in what ?
MOT:	her try to break it ?
INV:	what's happening in the picture ?
INV:	they raked the leaves into a big pile .
CHI:	they 0are [^ ev] throwing snowballs [^ eu] .
INV:	her what ?
INV:	what ?
INV:	what's happening in the picture ?
INV:	he gonna hug her .
INV:	say that again .
INV:	what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] has a doll [^ eu] .
INV:	say that again .
INV:	what's happening in the picture ?
CHI:	a [^ ew:the] [^ emorph] water <is> [/?] is coming out [^ eu] .
MOT:	okay .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	just tell me anything you see in the picture .
CHI:	her [^ ew:she] try a [^ ew:to] break it [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	<they try they &uh> [/?] they xxx .
INV:	throwing them, okay .
INV:	tell me one more thing about the picture .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] washing dishes [^ eu] .
INV:	just tell me anything else about the picture .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] shopping [^ eu] .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	a [^ ew:the] [^ emorph] water is try [* MOT:0ing] [^ emorph] 0to
CHI:	[^ earg] running [^ eu] .
INV:	what else is happening in this picture ?
MOT:	okay .
INV:	they are fighting .
INV:	oh_no, the bubbles spilled .
CHI:	and that's they [^ ew:their] [^ epronoun] home [^ eu] .
INV:	and what's going to happen next ?
INV:	just tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	<they> [/?] her [^ ew:she] 0is putting leafs in the garbage [^ ns]
CHI:	they're do [^ ev] fighting [^ eu] .
INV:	what ?
CHI:	they are fighting [^ ns] .
CHI:	her [^ ew:she] 0is doing this [^ ns] .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	it's snowing .
INV:	what else is happening in this picture ?
CHI:	they go [^ ev] to eat .
INV:	what's going to happen next ?
CHI:	they are sitting in a car .
INV:	tell me one more thing about the picture .
INV:	say that again .
INV:	her driving, okay .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] doing this [^ eu] .
INV:	what's happening in the picture ?
CHI:	her [^ ew:she] 0is doing this [^ ns] .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] saying stop [^ eu] .
CHI:	they are fighting .
CHI:	<&h> [/?] her [^ ew:she] [^ epronoun] pour [^ ev] a [^ ew:the]
INV:	her try to break it ?
CHI:	her [^ ew:she] [^ epronoun] has her dad's hat on, that girl [^ eu]
INV:	sorry ?
CHI:	it's gonna spill .
INV:	tell me one more thing about the picture .
CHI:	her [^ ew:she] 0is doing this [^ ns] .
INV:	what ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	her [^ ew:she] [^ epronoun] try [^ ev] a [^ ew:to] [^ emorph] break
CHI:	they are crawling .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	the children see the cat .
INV:	tell me one more thing about the picture .
CHI:	her [^ ew:she] has a little girl hat on her head [^ ns] .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	he's looking in the mirror .
CHI:	and the floor 0is [^ ev] gonna break [^ eu] .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	and he is making a [^ ew:the] [^ emorph] toast [^ eu] .
CHI:	<they got> [/?] he's got scissors .
INV:	say that again .
INV:	tell me one more thing about the picture .
INV:	they what snowballs ?
INV:	tell me one more thing about the picture .
CHI:	a car [^ ns] .
CHI:	a girl 0is [^ ev] blowing bubbles [^ eu] .
CHI:	a doggy [^ frag] [^ eu] .
INV:	tell me one more thing about the picture .
MOT:	throwing them .
CHI:	a firefighter 0is [^ ev] gonna come [^ eu] .
INV:	what else is happening in this picture ?
INV:	they try what ?
CHI:	he is driving .
INV:	and what's going to happen next ?
CHI:	it's gonna go way <up> [/?] up to the ceiling .
CHI:	<a a> [/?] a cat 0is [^ ev] in trouble [^ eu] .
CHI:	<her gonna> [/?] he 0is gonna hug her [^ ns] .
INV:	the boy is taking the grandma's scissors .
INV:	and what's going to happen next ?
CHI:	and <he> [/?] her [^ ew:she] has a box [^ ns] .
INV:	the dog and the girl have the daddy's shoes .
CHI:	to get them [^ ns] .
CHI:	in trouble [^ ns] .
CHI:	her [^ ew:she] has a hat on [^ ns] .
INV:	tell me one more thing about the picture .
INV:	the little girl is still in her pajamas .
INV:	they try xxx +...
INV:	what will happen in just a little bit while ?
MOT:	a little girl hat on ?
INV:	what else is happening in this picture ?
INV:	the boys are throwing snowballs .
CHI:	<they have a her has a he have a him and her him her> [/?] him
CHI:	and her [^ ew:she] [^ epronoun] has a box [^ eu] .
INV:	what ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	[^ earg] [^ nosubj] waves hello [^ eu] .
INV:	what's happening in the picture ?
INV:	the dog is in front of the bus .
CHI:	they throwing them [^ ns] .
CHI:	<it's> [/?] it's scared .
INV:	oh_no, the dog ate some of the cake .
MOT:	the little girl has a hat on ?
INV:	the boy knocked the boxes off the shelf .
INV:	and what's going to happen next ?
CHI:	I put this down [^ ns] .
CHI:	and he's xxx one .
CHI:	<&h> [/?] he has a cake .
CHI:	<it's> [/?] it's running .
