participant	content
CHI:	and he's <mean him> [/?] meaning to put the shoes <on> [/?] on him
CHI:	look, he's throwing the snowball on her knee .
CHI:	0the [^ emorph] dog 0is [^ ev] barking in [^ ew] [^ emorph] the
CHI:	he's taking the boot away .
INV:	look, they raked the leaves into a big pile .
INV:	what's happening in the picture ?
INV:	tell me what else you see in the picture .
CHI:	I don't know [^ ns] .
INV:	and what's going to happen next ?
CHI:	he's falling on [^ ew:off] [^ emorph] the chair [^ eu] .
CHI:	what happened [^ ns] ?
CHI:	he is eating some cheerios .
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	look, they're pulling the dog away from the bus [^ ns] .
INV:	what else is happening in the picture ?
CHI:	the mother is saying give those to him .
CHI:	he's dumping the water on the dog .
INV:	just tell me what you see in the picture .
INV:	tell me one more thing about the picture .
CHI:	they take the xxx out of the papa's shirt .
CHI:	but he's almost fall [* m:0ing] [^ emorph] down [^ eu] .
CHI:	0 .
INV:	what else is happening in the picture ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	just tell me anything else about the picture .
CHI:	and they're pulling the dog away from the bus .
CHI:	and the bubbles went out on the girl [^ eu] .
CHI:	the mom [^ frag] [^ eu] .
CHI:	<uh:> [/?] .
INV:	what's happening in the picture ?
CHI:	<he's> [/?] the girl is wet .
CHI:	<thee that (.) are not> [/?] that girl is not playing with a ball .
CHI:	yeah [^ ns] .
CHI:	[^ earg] pulling the dog <on the bus> [/?] on the road [^ eu] .
INV:	and what's going to happen next ?
CHI:	<the &c> [/?] he's bringing [^ ew:taking] [^ elexical] cookies
INV:	and what's going to happen next ?
CHI:	the father is looking at <the> [/?] some stuff .
CHI:	the wagon is still out of the sandbox .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
INV:	the little girl is still in her pajamas .
CHI:	I know what's going to happen [^ ns] .
INV:	and then what will happen in just a little while ?
INV:	what's happening in the picture ?
CHI:	he's knocking over the cheerios (.) all off the shelfs .
CHI:	<and the squirrel and the leafs> [>] xxx +/.
INV:	and what's going to happen next ?
CHI:	he's taking some toast out .
CHI:	and 0the [^ emorph] children play [^ ev] with the leafs [^ eu] .
CHI:	and all the bubbles came out .
CHI:	the bread is falling all over .
INV:	can you tell me just one more thing about the picture ?
CHI:	and he's waving goodbye .
CHI:	and they all was [^ ew:were] [^ ev] sad [^ eu] .
INV:	okay, the daddy is hiding a doll behind his back .
CHI:	look, he's cutting something .
INV:	what else is happening in the picture ?
CHI:	&um it's taking the lunchbox away .
CHI:	he's drinking some water .
INV:	and what's going to happen next ?
CHI:	look at the girls [^ ns] .
INV:	look, the little girl is still in her pajamas .
INV:	tell me what else you see in the picture .
CHI:	[^ earg] shoveling [^ earg] [^ eu] .
CHI:	and the water's going to splash on her .
INV:	what else is happening in the picture ?
INV:	can you say that again ?
INV:	okay, the boy is taking his grandma's scissors .
INV:	look, the boy knocked the boxes off the shelf .
CHI:	0the [^ emorph] watermelon 0is [^ ev] in the wagon [^ eu] .
CHI:	the dog is spraying the girl .
INV:	what else is happening in the picture ?
INV:	what else is happening in the picture ?
INV:	and what's going to happen next ?
CHI:	right there [% whispered] [^ ns] .
INV:	what's happening in the picture ?
CHI:	he brought her a surprise .
INV:	tell me one more thing about the picture .
CHI:	they hafta share .
INV:	the boy is taking his grandma's scissors .
CHI:	[^ earg] pulling [^ earg] [^ eu] .
CHI:	<&um he's> [//] the dog is taking the girles [: girl's] [*] hat
CHI:	they're driving to Dunkin_donuts .
INV:	and what's going to happen next ?
INV:	and here comes the mom .
INV:	can you tell me ?
INV:	and what's going to happen next ?
INV:	and then what will happen in just a little while ?
CHI:	and xxx blue .
CHI:	opened and closed [^ ns] .
CHI:	they got her teddybear .
INV:	tell me one more thing about the picture .
CHI:	he's all [^ other] waking up [^ eu] .
CHI:	and the xxx +/.
INV:	and what's going to happen next ?
INV:	can you tell me one more thing about the picture ?
CHI:	&um the car is moving .
CHI:	they're giving [^ ew:taking] [^ elexical] a donut [^ eu] .
INV:	tell me what else you see in the picture .
CHI:	&um the curtains opened and closed .
CHI:	<coming> [/?] [^ earg] coming home from school [^ eu] .
INV:	what's happening in the picture ?
CHI:	and there's some children picking some food .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	just tell me anything else about the picture .
INV:	what else is happening in the picture ?
INV:	can you tell me ?
INV:	what else is happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	what else is happening in the picture ?
INV:	look, the boys are throwing snowballs .
INV:	what's happening in the picture ?
CHI:	&uh [% watch this] .
INV:	what's happening in the picture ?
INV:	what else is happening in the picture ?
INV:	and what is going to happen next ?
CHI:	the dog went on the cake and <sniff> [/?] eat [^ ew:ate] [^ ev] it
INV:	tell me one more thing about the picture .
CHI:	they bring [^ ew:brought] [^ ev] a present [^ eu] .
INV:	what else is happening in the picture ?
CHI:	<&um the> [/?] there's a girl blowing bubbles up there .
CHI:	I don't know [^ ns] .
INV:	look, he brought her a surprise .
INV:	tell me one more thing about the picture .
INV:	tell me what else you see in the picture .
INV:	what else is happening in the picture ?
INV:	<just say one thing at a time, okay> [<] ?
INV:	what's happening in the picture ?
INV:	and then what will happen in just a little while ?
INV:	can you tell me ?
CHI:	0 .
INV:	and then what will happen in just a little while ?
CHI:	what [^ ns] ?
INV:	tell me anything else about the picture .
CHI:	I'm getting thirsty [^ ns] .
CHI:	the squirrel [^ frag] [^ eu] .
CHI:	[^ earg] playing [^ eu] .
CHI:	he's spilling the wagon [^ other] [^ eu] .
INV:	okay, just say one thing at a time, okay ?
INV:	what else is happening in the picture ?
INV:	and what's going to happen next ?
CHI:	&um there's a dog in the house .
CHI:	they 0are [^ ev] playing [^ eu] .
CHI:	<the girl is> [/?] the girl is climbing up the tree .
CHI:	and the bike 0is [^ ev] outside [^ eu] .
INV:	can you tell me one more thing about the picture ?
INV:	what else is happening in the picture ?
CHI:	look [^ ns] .
CHI:	<the sink is too> [/?] the water's falling down on [^ ew:from]
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	the tree is standing still up [^ other] [^ eu] .
INV:	and what's going to happen next ?
INV:	look, the boys are fighting .
CHI:	the dog is on the road .
INV:	and what's going to happen next ?
INV:	can you look at this picture ?
CHI:	[^ earg] scraping some leafs [^ eu] .
INV:	and what's going to happen next ?
CHI:	it's cutting [^ earg] [^ eu] .
CHI:	&um the wheels move the wagon .
INV:	what's going to happen next ?
CHI:	the cat is stuck in the tree .
INV:	and what's going to happen next ?
INV:	tell me what else you see in the picture .
INV:	what's happening in the picture ?
CHI:	what [^ ns] ?
CHI:	and then she 0is [^ ev] waving goodbye and scrape [* m:0ing]
CHI:	they're pulling [^ earg] [^ eu] .
CHI:	he's sad because he got a boo_boo .
CHI:	the cake was eated [^ ew:eaten] [^ emorph] [^ eu] .
INV:	okay, just tell me anything else about this picture .
CHI:	he's going on the road with the bus .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	&um they're shoveling [^ earg] [^ eu] .
INV:	what else is happening in the picture ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
