participant	content
INV:	and then what happens in the story ?
INV:	okay good .
INV:	can you speak a little louder ?
INV:	okay good .
CHI:	the bus can't come in [^ other] [^ eu] .
INV:	okay .
INV:	okay .
MOT:	what is it ?
CHI:	donut [^ ns] .
CHI:	throwing [^ ns] .
INV:	that's right .
INV:	okay good .
CHI:	in <water> [/?] the water [^ frag] [^ eu] .
CHI:	and dancing [^ ns] .
INV:	oh, she's holding a box in her hand ?
CHI:	family [^ ns] !
INV:	the bus is what ?
INV:	splashing the milk .
INV:	this one .
INV:	okay .
INV:	and here comes the mom .
INV:	now I'll start the start the story .
CHI:	boy [^ ns] .
INV:	they're getting it ?
INV:	tell me one more thing about the story .
INV:	what else is happening in the picture ?
INV:	and you finish it .
CHI:	he fell sleep [^ ew:asleep] [^ elexical] [^ eu] .
INV:	what's happening in this picture ?
CHI:	his hat [^ ns] .
CHI:	dirty [^ frag] [^ eu] .
INV:	the children are trying to wash the dog and then what happens ?
CHI:	and mommy's [^ ev] fell [^ ew:fallen] [^ emorph] asleep [^ eu] .
CHI:	the boy [^ frag] [^ eu] .
INV:	what else is happening in the picture ?
INV:	tell me one more thing about the story .
INV:	and you finish it .
INV:	crossing ?
INV:	washing ?
INV:	you wanna look at a different picture ?
CHI:	don't know [^ ns] .
CHI:	this [^ ns] .
CHI:	0 .
MOT:	what's happening ?
INV:	and tell me one more thing about the story .
CHI:	<and the> [/] and the boy clean [^ ev] the hat [^ eu] .
CHI:	splashing the milk [^ ns] .
CHI:	is this a towel [^ ns] ?
INV:	the dog and the girl have daddy's shoes and then xxx +...
INV:	and the bus can't move and then xxx +...
CHI:	look [^ ns] .
INV:	good .
INV:	make sure you tell me everything nice and loud so I can hear you .
INV:	what's happening in this picture ?
INV:	hm ?
CHI:	cereal [^ ns] !
INV:	okay good .
INV:	the doll fell ?
CHI:	0 .
INV:	hug him ?
CHI:	I don't know [^ ns] .
INV:	the children are taking the donuts from the bag and then xxx +...
CHI:	yeah [^ ns] .
INV:	okay good .
CHI:	pulling the dog [^ ns] .
INV:	what ?
INV:	barking ?
MOT:	what's happening here ?
INV:	tell me one more thing about the story .
CHI:	yeah [^ ns] .
INV:	oh_no !
INV:	what else is happening ?
INV:	what else is happening in this picture ?
CHI:	<I> [/?] I needta move xxx [^ ns] .
CHI:	they are throwing xxx .
CHI:	<and look> [<], that boy got the scarf .
CHI:	I xxx get my mom .
INV:	okay .
CHI:	no [^ ns] .
CHI:	I say bark [^ ns] .
CHI:	look [^ ns] there's one more toy .
CHI:	look [^ ns] .
CHI:	his xxx fell .
INV:	and tell me one more thing about the story .
CHI:	and that's water .
INV:	what is she doing ?
INV:	what's happening in the picture ?
INV:	what is this ?
INV:	family ?
INV:	the boy knocked the boxes off the shelf and then xxx +...
INV:	okay .
INV:	yeah, what else is happening in this picture ?
INV:	and you finish it .
INV:	what else is <happening in this picture> [>] ?
INV:	is he crying ?
CHI:	no, splash [^ ns] .
INV:	okay, now I'll start the start the story .
CHI:	yeah [^ ns] .
INV:	that's right .
INV:	what else is happening in the picture ?
INV:	and you finish it .
CHI:	I don't know [^ ns] .
INV:	what else is happening in the picture ?
INV:	now I'll start the start the story .
CHI:	dancing [^ ns] .
MOT:	okay, then tell her what's happening .
CHI:	like this [^ ns] .
CHI:	<&th> [/?] his hat [^ ns] .
CHI:	fell down and eat the cookie [^ ns] .
CHI:	I don't know [^ ns] .
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	I can't hear you .
CHI:	he threw it .
CHI:	&um he hug [* m:03s] [^ ev] him [^ eu] .
INV:	okay .
CHI:	[^ earg] sleeping [^ eu] .
CHI:	they're &um spilling [^ earg] like this [^ eu] .
INV:	okay good .
CHI:	fighting [^ ns] .
INV:	fighting .
INV:	cleaning up ?
INV:	what fell ?
CHI:	crossing the dog [^ ns] .
INV:	okay very good .
INV:	what ?
CHI:	and 0the [^ emorph] girl's awake [^ eu] .
INV:	dancing ?
INV:	the boy needs to do that ?
CHI:	hug him [^ ns] !
INV:	the kids see the cat .
INV:	<good job> [>] .
INV:	tell me anything else about the picture .
CHI:	[^ earg] getting it [^ eu] .
INV:	tell me anything else about the picture .
INV:	you don't know ?
CHI:	they're xxx the bucket .
INV:	you needta do what ?
CHI:	I don't know [^ ns] .
CHI:	yeah [^ ns] .
CHI:	<&um he> [/?] he's sleeping .
CHI:	I don't know [^ ns] .
INV:	the boys are fighting .
INV:	okay, the boys are fighting .
INV:	what else is happening in the picture ?
CHI:	the mom's sleeping .
INV:	okay good and tell me one more thing about the story .
INV:	what ?
CHI:	this is a mess .
CHI:	crossing [^ ns] .
CHI:	those 0are [^ ev] spilling [^ eu] .
CHI:	boy [^ ns] .
INV:	and here comes the mom and then xxx +...
INV:	what's happening in the picture ?
INV:	it's watching ?
INV:	now I'll start the start the story .
CHI:	yeah [^ ns] .
CHI:	no [^ ns] .
CHI:	yeah [^ ns] .
CHI:	the dad's thinking .
INV:	alright good job .
INV:	sitting ?
MOT:	what's happening ?
INV:	what ?
INV:	a crumb ?
CHI:	crumb [^ ns] .
CHI:	no, this boy [^ ns] .
CHI:	yeah [^ ns] .
INV:	they boys are throwing snowballs and then xxx +...
CHI:	yeah [^ ns] .
INV:	that's right .
CHI:	yeah [^ ns] .
INV:	that's right, very good .
CHI:	this one [^ ns] .
INV:	just tell me something else you see .
CHI:	his fell [^ eu] .
CHI:	yeah [^ ns] .
INV:	and you finish it .
CHI:	the cat's stuck .
INV:	alright, now I'll start the start the story .
CHI:	dog [^ frag] [^ eu] .
INV:	you do .
CHI:	he's [^ ew:he] [^ ev] fell down [^ eu] .
INV:	this person here ?
INV:	hm ?
CHI:	dishes [^ ns] .
CHI:	seeing [^ ns] .
INV:	you don't know ?
INV:	tell me one more thing about the picture .
CHI:	no, seeing [^ ns] .
INV:	and you finish it .
INV:	that's right, very good .
CHI:	look 0at this [^ ns] .
CHI:	yeah [^ ns] .
CHI:	no [^ ns] .
INV:	how about I start the start the story .
CHI:	I don't know [^ ns] .
MOT:	look at the picture .
INV:	what ?
INV:	the cat is stuck up in the tree and then xxx +...
CHI:	a napkin [^ ns] .
INV:	okay good .
CHI:	I don't know [^ ns] .
CHI:	can't [^ ns] .
CHI:	no, this one [^ ns] .
INV:	alright good .
CHI:	this one [^ ns] .
INV:	they're throwing .
INV:	and tell me one more thing about the story .
CHI:	that's cereal .
CHI:	then this xxx fell .
INV:	okay good and tell me one more thing about the story .
INV:	I don't understand .
INV:	mad ?
CHI:	this one [^ ns] .
CHI:	a crumb [^ ns] !
INV:	the mom's taking him ?
INV:	now I'll start the story .
CHI:	look [^ ns] .
INV:	alright very good .
CHI:	okay [^ ns] .
CHI:	the mom's taking him [^ earg] [^ eu] .
INV:	so what's happening in the picture ?
INV:	this is a mess ?
INV:	okay good job .
CHI:	yeah [^ ns] .
CHI:	[^ earg] is eating them [^ eu] .
INV:	oh_no, that's right .
INV:	okay good .
INV:	alright, now I'll start the start the story .
CHI:	and this one is the xxx +...
CHI:	I don't know [^ ns] .
INV:	he's sleeping .
CHI:	I don't know [^ ns] .
INV:	anything that you see .
CHI:	yeah [^ ns] .
INV:	okay, what about if I start the story .
INV:	a napkin .
INV:	that's okay .
INV:	what else is happening in this picture ?
INV:	she can't wash the plates .
CHI:	I don't know [^ ns] .
CHI:	the foot [^ frag] [^ eu] .
INV:	oh_no, the doggy ate some of the birthday cake and then xxx +...
CHI:	no, this [^ ns] .
INV:	you don't see something ?
CHI:	yeah [^ ns] .
INV:	okay, and tell me one more thing about the story .
INV:	dirty ?
INV:	and you finish it .
CHI:	yeah, this one [^ ns] .
CHI:	hey [^ ns] there's Dunkin_donuts .
INV:	good .
INV:	okay good, now I'll start the start the story .
INV:	you don't know ?
CHI:	mommy can't wash the plates .
CHI:	that [^ ns] .
CHI:	squish my arm [^ ns] .
INV:	oh, okay .
CHI:	this [^ ns] .
INV:	what's happening in the picture ?
CHI:	I don't <like> [/?] wanna think [^ ns] .
CHI:	hat [^ ns] .
INV:	what's happening in the picture ?
INV:	the doggy ate some of the birthday cake .
CHI:	<the> [/?] this boy [^ ns] .
CHI:	&um [% shrugs] xxx +...
CHI:	dirty [^ ns] .
INV:	the water is spilling all over the floor and then xxx +...
INV:	okay, now I'll start the start the story .
CHI:	yeah [^ ns] .
INV:	I'm not sure what you're saying .
INV:	and then what happens ?
INV:	they're taking the cereal ?
INV:	what ?
INV:	what is happening in the picture ?
INV:	okay .
INV:	that's right .
CHI:	them [^ ew:they] [^ epronoun] 0are [^ ev] throwing [^ earg] [^ eu]
CHI:	yeah [^ ns] .
CHI:	a big splash [^ ns] .
CHI:	yeah [^ ns] .
CHI:	yeah [^ ns] .
INV:	he's sleeping ?
INV:	okay good job .
CHI:	no, this [^ ns] .
CHI:	&=laughs .
INV:	what's happening in the picture ?
INV:	and you finish it .
CHI:	[^ imperative] look at the birthday cake .
CHI:	no, crossing [^ ns] .
CHI:	seeing [^ ns] .
INV:	what's happening in this picture ?
CHI:	no, look [^ ns] .
CHI:	no, the mom [^ ns] .
CHI:	I don't know [^ ns] .
INV:	okay .
CHI:	he's sleeping .
CHI:	that hurt [^ ev] his head [^ eu] .
INV:	and you finish it .
CHI:	I don't know [^ ns] .
INV:	what about it ?
INV:	okay .
INV:	very good .
INV:	tell me something you see in the picture .
INV:	that's right, good job .
INV:	that's alright .
INV:	now I'll start the start the story .
INV:	the little girl is still in her pajamas and then xxx +...
INV:	okay, that's good .
INV:	that's right .
CHI:	dancing [^ ns] .
CHI:	<the bus is crossing> [<] [^ elexical] the dog [^ eu] .
INV:	hm ?
CHI:	they're pulling this .
CHI:	[^ earg] clean up in the leafs [^ other] [^ eu] .
INV:	the daddy is hiding a doll behind his back and then xxx +...
INV:	what else is happening in the picture ?
MOT:	what's happening over here ?
