participant	content
CHI:	spring .
MOT:	do you know what decorations look like ?
MOT:	why is he dry ?
MOT:	you tell me what happens .
MOT:	alright .
CHI:	blowing .
MOT:	a zoo , yes .
MOT:	let's write that down .
MOT:	the boy is +/.
MOT:	smoking pipe .
MOT:	and what does the man do ?
MOT:	who is cooking cake .
CHI:	gum .
CHI:	done .
CHI:	done ?
CHI:	<wedding cake> [/?] .
MOT:	you want him to eat the cake ?
CHI:	snow .
MOT:	no .
MOT:	what's he gonna do ?
CHI:	no .
MOT:	no , who's giving ?
MOT:	what candy do you like ?
CHI:	snow .
MOT:	gives .
MOT:	but the balloon is getting +/.
MOT:	how many snails ?
CHI:	holding broom .
MOT:	that's a hat box .
MOT:	and what kind of candy that's red , orange , green , yellow , and
CHI:	cup .
MOT:	now look at this next .
MOT:	look_it .
MOT:	who is making the cake ?
CHI:	boy .
MOT:	frosting the cake , yeah .
CHI:	rain .
MOT:	and what's the bird doing ?
MOT:	open that one .
CHI:	green .
MOT:	cooks .
CHI:	the +/.
MOT:	what's that ?
MOT:	do you know what that is ?
MOT:	no , he's not a dog .
MOT:	he , come on +/.
MOT:	let's try another one .
MOT:	maybe but I +/.
MOT:	let's see what else we got .
MOT:	wanna write that down .
CHI:	snow .
CHI:	no .
MOT:	is +/.
MOT:	no , christmas +/.
MOT:	full sentence .
MOT:	open , yes .
MOT:	is it beginning to get windy ?
CHI:	<right , right> [/?] right there .
CHI:	umbrella .
MOT:	wait a second .
MOT:	what is it ?
CHI:	snow .
MOT:	are playing +/.
CHI:	yes .
MOT:	here's something else .
MOT:	what's in the daisys ?
CHI:	no .
CHI:	door .
CHI:	who's giving ?
CHI:	eat boy .
MOT:	you want that one open ?
MOT:	yeah the &blo [/?] +/.
MOT:	that's yarn in the bag , that's right .
MOT:	yeah , that's a hard one for you to say .
MOT:	oh , this is a tricky one .
MOT:	no , he doesn't have a scarf on .
MOT:	who's got gumballs ?
MOT:	yeah , what's that ?
MOT:	no .
MOT:	what happens ?
CHI:	xxx .
CHI:	apricot .
MOT:	oh , look at all the flowers .
MOT:	who's giving umbrella ?
MOT:	he is putting +/.
MOT:	do you like getting presents ?
MOT:	what are you doing ?
MOT:	in +/.
MOT:	here we'll give this one a try .
CHI:	giving umbrella .
MOT:	is that the boy's daddy ?
MOT:	oh , let's find the doors .
MOT:	what did they make ?
CHI:	no sugar .
MOT:	show me first .
CHI:	cooking [/?] .
MOT:	what ?
MOT:	snow what ?
CHI:	the boy is &blo +/.
MOT:	what do you think (i)s in the clock ?
MOT:	February what is valentines day ?
MOT:	how about is getting bigger .
CHI:	yeah .
